price_level,vegan_options,gluten_free,open_days_per_week,avg_rating,total_reviews_count,food,service,atmosphere,excellent,location,awards,cuisine,top_tag
€€-€€€,Y,Y,6.0,4.0,146,4.0,4.0,3.5,2,Castelldefels,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,N,,3.0,128,3.0,3.5,3.0,4,Castelldefels,,Pizza,Mid-range
€€-€€€,N,N,6.0,3.0,331,3.0,3.0,3.5,2,Castelldefels,,Mediterranean,Mid-range
€€-€€€,N,N,7.0,3.5,148,3.5,3.5,3.5,3,Castelldefels,,Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.5,438,4.5,4.0,4.0,9,Igualada,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Mediterranean,Mid-range
€€-€€€,N,N,7.0,4.0,177,4.5,4.0,3.5,2,Igualada,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Steakhouse,Mid-range
€€-€€€,Y,Y,5.0,4.5,119,4.5,4.5,4.5,1,Igualada,"Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Japanese,Mid-range
€€-€€€,N,N,6.0,4.0,169,4.0,3.5,3.5,6,Igualada,"Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,4.5,273,4.5,4.0,4.0,4,Igualada,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Mediterranean,Mid-range
€€-€€€,Y,Y,5.0,4.5,112,4.5,4.0,3.5,1,Igualada,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,Y,N,,4.0,198,4.5,4.0,4.0,8,Igualada,"Certificate of Excellence 2019, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Italian,Mid-range
€€-€€€,Y,N,6.0,3.5,118,4.0,4.0,4.0,4,Igualada,,Pizza,Mid-range
€€-€€€,Y,Y,7.0,4.0,548,4.5,4.0,4.0,12,Igualada,"Travellers' Choice, Michelin 2021 for Bib Gourmand: good quality, good value cooking, Michelin 2021 for Simple restaurant",Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,4.5,105,4.5,4.5,,9,Igualada,"Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,Y,Y,4.0,4.5,109,4.5,4.5,4.5,3,Igualada,"Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Healthy,Mid-range
€€-€€€,Y,N,,4.5,122,4.5,4.5,,72,Igualada,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Seafood,Mid-range
€€-€€€,N,N,6.0,3.5,160,4.0,4.0,3.5,1,Igualada,,Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,4.0,630,4.5,4.5,4.0,11,Sant Boi de Llobregat,,Pizza,Mid-range
€€-€€€,Y,Y,5.0,4.5,494,4.5,4.5,4.5,4,Sant Boi de Llobregat,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,N,Y,6.0,4.5,249,5.0,4.5,4.5,2,Sant Boi de Llobregat,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Barbecue,Mid-range
€€-€€€,N,N,5.0,4.0,114,4.5,4.0,4.5,52,Sant Boi de Llobregat,"Travellers' Choice, Certificate of Excellence 2020",Mediterranean,Mid-range
€€-€€€,N,N,7.0,4.0,251,4.0,4.0,3.5,3,Sant Boi de Llobregat,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Pizza,Mid-range
€€-€€€,N,N,6.0,4.0,111,4.5,4.0,,4,Sant Boi de Llobregat,"Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Mid-range
€,N,Y,5.0,4.0,101,4.5,4.0,4.5,4,Sant Boi de Llobregat,"Certificate of Excellence 2017, Certificate of Excellence 2016",American,Cheap Eats
€€-€€€,N,Y,5.0,4.5,114,4.0,4.0,4.5,0,Sant Boi de Llobregat,"Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,N,7.0,4.0,107,4.5,4.0,,6,Sant Boi de Llobregat,Certificate of Excellence 2016,,Mid-range
€,N,N,7.0,3.0,119,3.5,3.0,,30,Sant Boi de Llobregat,,Italian,Cheap Eats
€€-€€€,Y,Y,6.0,4.5,205,4.5,4.5,,1,Sant Boi de Llobregat,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,N,N,6.0,4.5,110,4.5,4.5,,63,Sant Boi de Llobregat,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",International,Mid-range
€€-€€€,Y,Y,6.0,4.5,145,4.5,4.5,,15,Sant Pere de Ribes,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.5,581,4.5,4.5,4.5,143,Sant Pere de Ribes,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014",Mediterranean,Mid-range
€€-€€€,Y,Y,,4.5,117,4.5,4.5,4.0,20,Sant Pere de Ribes,"Certificate of Excellence 2017, Certificate of Excellence 2016",Pizza,Mid-range
€€-€€€,Y,Y,6.0,4.5,216,4.5,4.5,4.0,16,Sant Pere de Ribes,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,N,6.0,3.0,115,3.0,3.0,3.5,3,Sant Pere de Ribes,,Steakhouse,Mid-range
€€-€€€,N,N,6.0,4.0,220,4.0,4.0,4.0,6,Sant Pere de Ribes,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2015, Certificate of Excellence 2014",Mediterranean,Mid-range
€€-€€€,N,N,7.0,2.5,368,3.0,3.0,3.0,3,Santa Agnes de Malanyanes,,Mediterranean,Mid-range
€,N,Y,6.0,4.0,105,4.5,4.5,,37,Santa Agnes de Malanyanes,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Cheap Eats
€€-€€€,N,N,7.0,3.5,163,4.0,3.5,4.0,1,Masquefa,,Spanish,Mid-range
€€-€€€,Y,Y,4.0,4.0,153,4.0,4.0,4.0,64,Masquefa,"Certificate of Excellence 2018, Certificate of Excellence 2017",Catalan,Mid-range
€€-€€€,N,N,6.0,4.5,162,4.5,4.5,4.0,3,Masquefa,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,Y,7.0,4.5,225,4.0,4.0,4.5,1,Barbera del Valles,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,Y,N,6.0,4.5,209,4.5,4.5,,3,Barbera del Valles,"Certificate of Excellence 2018, Certificate of Excellence 2017",Lebanese,Mid-range
€€-€€€,N,N,7.0,3.5,283,3.5,3.5,3.5,2,Barbera del Valles,,Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.0,165,4.5,4.5,4.0,0,Barbera del Valles,"Certificate of Excellence 2019, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.5,211,4.5,4.5,,4,L'Hospitalet de Llobregat,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,N,Y,7.0,4.0,117,4.0,4.0,3.5,2,L'Hospitalet de Llobregat,Certificate of Excellence 2016,Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,4.5,769,4.5,4.5,4.0,86,L'Hospitalet de Llobregat,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014, Certificate of Excellence 2013",Italian,Mid-range
€€-€€€,N,Y,6.0,4.5,220,4.5,4.5,4.0,29,L'Hospitalet de Llobregat,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Steakhouse,Mid-range
€€-€€€,N,N,7.0,4.0,196,4.0,4.0,4.0,1,L'Hospitalet de Llobregat,"Certificate of Excellence 2017, Certificate of Excellence 2015",Japanese,Mid-range
€€-€€€,N,Y,5.0,4.5,161,4.5,4.5,4.5,22,L'Hospitalet de Llobregat,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Contemporary,Mid-range
€€-€€€,N,N,6.0,3.5,135,4.0,3.5,4.0,4,L'Hospitalet de Llobregat,,Spanish,Mid-range
€€-€€€,N,N,7.0,3.5,145,3.5,3.5,3.5,3,L'Hospitalet de Llobregat,,Sushi,Mid-range
€,Y,Y,6.0,4.5,453,4.5,4.5,4.5,35,L'Hospitalet de Llobregat,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Fusion,Cheap Eats
€€-€€€,Y,N,5.0,4.5,130,4.5,4.0,4.0,2,L'Hospitalet de Llobregat,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Italian,Mid-range
€€-€€€,Y,Y,7.0,4.5,162,4.0,4.5,4.0,9,L'Hospitalet de Llobregat,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Bar,Mid-range
€€-€€€,Y,N,1.0,3.5,184,3.5,3.0,4.0,14,L'Hospitalet de Llobregat,,Italian,Mid-range
€€-€€€,N,N,7.0,3.5,287,3.5,3.5,3.5,12,L'Hospitalet de Llobregat,,Mediterranean,Mid-range
€€-€€€,N,Y,6.0,4.5,206,4.5,4.5,3.5,3,L'Hospitalet de Llobregat,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,N,7.0,3.5,220,3.5,3.5,3.5,13,L'Hospitalet de Llobregat,,Mediterranean,Mid-range
€€-€€€,N,N,7.0,4.0,133,4.0,4.0,4.0,4,L'Hospitalet de Llobregat,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2016",Japanese,Mid-range
€€-€€€,N,N,7.0,2.5,129,3.5,3.5,3.5,8,L'Hospitalet de Llobregat,,Bar,Mid-range
€€-€€€,Y,N,,4.0,195,4.0,4.5,,45,L'Hospitalet de Llobregat,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,Y,7.0,4.5,245,4.5,4.0,,12,L'Hospitalet de Llobregat,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mexican,Mid-range
€€-€€€,N,Y,5.0,4.0,362,4.5,4.0,,38,L'Hospitalet de Llobregat,"Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,N,Y,5.0,4.0,181,4.5,4.0,,2,L'Hospitalet de Llobregat,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Japanese,Mid-range
€€-€€€,Y,Y,7.0,4.0,641,4.0,4.0,,28,L'Hospitalet de Llobregat,,Spanish,Mid-range
€€-€€€,Y,Y,7.0,4.0,337,4.0,4.0,,18,L'Hospitalet de Llobregat,,Mediterranean,Mid-range
€,Y,Y,6.0,4.5,304,4.5,4.5,,3,L'Hospitalet de Llobregat,"Certificate of Excellence 2018, Certificate of Excellence 2017",American,Cheap Eats
€€-€€€,Y,Y,7.0,4.5,579,4.5,4.5,4.0,113,L'Hospitalet de Llobregat,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014",Mediterranean,Mid-range
€€-€€€,N,Y,6.0,4.5,225,4.5,4.0,3.5,30,L'Hospitalet de Llobregat,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.0,304,4.5,4.0,3.5,8,L'Hospitalet de Llobregat,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014",Mediterranean,Mid-range
€€-€€€,N,N,7.0,3.5,172,3.5,3.5,3.0,5,L'Hospitalet de Llobregat,,Bar,Mid-range
€€-€€€,N,N,7.0,4.0,101,4.5,4.5,4.5,38,L'Hospitalet de Llobregat,Certificate of Excellence 2016,Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,3.5,180,3.5,3.5,,2,Badalona,,Mediterranean,Mid-range
€,Y,N,4.0,4.5,249,4.5,4.0,4.0,9,Badalona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2016",Italian,Cheap Eats
€€€€,N,N,7.0,3.5,135,4.0,3.5,,1,Badalona,,Mediterranean,Fine Dining
€,N,Y,7.0,4.5,116,4.5,4.5,,12,Badalona,"Travellers' Choice, Certificate of Excellence 2020",Argentinian,Cheap Eats
€€-€€€,Y,N,,4.5,279,4.5,4.5,4.0,10,Badalona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Italian,Mid-range
€€-€€€,Y,Y,5.0,4.5,520,4.5,4.5,4.0,13,Badalona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.5,365,4.5,4.5,4.0,20,Badalona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2013",Middle Eastern,Mid-range
€€-€€€,N,N,7.0,3.5,101,4.0,3.5,4.0,2,Badalona,,Mediterranean,Mid-range
€€-€€€,N,N,6.0,4.0,111,4.0,4.0,4.0,7,Badalona,Certificate of Excellence 2016,Catalan,Mid-range
€€-€€€,N,N,7.0,3.5,189,4.0,4.0,4.0,53,Badalona,,Spanish,Mid-range
€,N,N,6.0,4.5,122,4.5,4.0,4.0,1,Badalona,"Certificate of Excellence 2017, Certificate of Excellence 2016",Italian,Cheap Eats
€€-€€€,N,Y,6.0,4.5,103,4.5,4.5,,6,Badalona,"Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.0,394,4.0,4.0,4.5,18,Badalona,"Certificate of Excellence 2018, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014",Cafe,Mid-range
€€-€€€,Y,Y,6.0,4.5,130,4.5,4.5,4.5,1,Badalona,"Certificate of Excellence 2019, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",International,Mid-range
€€-€€€,N,N,7.0,2.5,140,3.0,3.0,3.0,19,Badalona,,Spanish,Mid-range
€€-€€€,N,N,5.0,4.0,220,4.5,4.5,4.5,11,Badalona,"Certificate of Excellence 2018, Certificate of Excellence 2017",Mexican,Mid-range
€€-€€€,N,N,7.0,4.0,126,4.5,4.0,4.0,4,Badalona,"Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Cafe,Mid-range
€€-€€€,N,Y,7.0,3.5,114,4.0,3.5,,2,Badalona,,Steakhouse,Mid-range
€€-€€€,N,Y,5.0,4.5,125,4.5,4.5,,2,Badalona,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,N,N,6.0,4.0,122,4.0,4.0,4.0,1,Badalona,Certificate of Excellence 2016,Spanish,Mid-range
€€-€€€,N,N,6.0,3.5,110,4.0,4.0,,4,Badalona,,Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,4.5,463,4.5,4.5,4.0,8,Badalona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",,Mid-range
€,N,N,7.0,3.0,217,3.0,3.0,3.0,3,Badalona,,Italian,Cheap Eats
€€-€€€,Y,N,6.0,4.5,296,4.5,4.5,4.0,12,Badalona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,N,,4.0,168,4.5,4.0,,2,Badalona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2017",Italian,Mid-range
€€-€€€,N,Y,4.0,4.5,1060,4.5,4.5,4.5,17,Badalona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,Y,6.0,4.5,234,4.5,4.5,,6,Badalona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Steakhouse,Mid-range
€€-€€€,N,N,,3.5,123,4.0,4.0,3.5,2,Badalona,Certificate of Excellence 2016,,Mid-range
€€-€€€,Y,Y,5.0,4.0,120,4.5,4.0,3.5,1,Badalona,"Certificate of Excellence 2017, Certificate of Excellence 2015",Mediterranean,Mid-range
€€-€€€,N,N,,3.5,194,3.5,3.5,,1,Badalona,,European,Mid-range
€€-€€€,N,Y,7.0,4.0,190,4.5,4.0,,7,Badalona,Certificate of Excellence 2017,American,Mid-range
€€-€€€,N,N,7.0,4.0,283,4.0,4.0,,5,Badalona,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Seafood,Mid-range
€€-€€€,Y,Y,7.0,3.5,300,3.5,3.5,3.5,5,Badalona,,Italian,Mid-range
€€-€€€,Y,Y,5.0,4.5,301,4.5,4.5,,5,Badalona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,N,Y,6.0,3.5,709,3.5,3.5,,19,Badalona,,Seafood,Mid-range
€€-€€€,N,N,,4.0,188,4.0,3.5,3.5,4,Badalona,,Italian,Mid-range
€€-€€€,Y,N,7.0,4.0,286,4.0,4.0,4.0,13,Badalona,"Certificate of Excellence 2015, Certificate of Excellence 2013",Mediterranean,Mid-range
€€-€€€,N,N,6.0,3.5,114,4.0,3.5,3.5,4,Badalona,,Mediterranean,Mid-range
€€-€€€,N,N,,3.5,215,3.5,4.0,3.5,2,Badalona,,Mediterranean,Mid-range
€€-€€€,N,N,7.0,4.0,128,4.0,4.0,3.0,2,Badalona,Certificate of Excellence 2018,Pizza,Mid-range
€€-€€€,N,N,7.0,2.5,153,3.0,2.5,3.0,6,Badalona,,Bar,Mid-range
€€-€€€,N,N,6.0,4.5,138,4.5,4.5,4.0,4,Badalona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Spanish,Mid-range
