"price_level";"vegan_options";"awards";"gluten_free";"cuisines";"original_location";"open_days_per_week";"avg_rating";"total_reviews_count";"food";"service";"atmosphere";"excellent";"meals"
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish, Fusion, Diner";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Granollers\"]";5;4.5;316;4.5;4.5;4;10;""
"€€€€";"Y";"Not Awarded";"Y";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Granollers\"]";7;4;490;4;4;4;18;""
"€€-€€€";"Y";"Certificate of Excellence 2013";"Y";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Granollers\"]";7;4;999;4;4;4;25;""
"€€-€€€";"N";"Not Awarded";"Y";"Mediterranean, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Granollers\"]";7;3.5;298;3.5;3.5;3.5;1;""
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"Steakhouse, Mediterranean, Argentinian, Barbecue";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Granollers\"]";6;4;239;4.5;4;4.5;5;"Lunch, Dinner, After-hours"
"€";"N";"Not Awarded";"Y";"Pizza, Fast food, International";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";7;3;120;3;3;3;1;"Breakfast, Lunch, Dinner, Brunch, After-hours, Drinks"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish, Deli, Contemporary, Wine Bar";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";7;5;149;4.5;5;5;3;"Lunch, Dinner, Drinks"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Italian, Pizza, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";4;4.5;167;4;4.5;4;17;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Italian, Pizza, European, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";7;4;169;4;4;4;9;""
"€€€€";"N";"Not Awarded";"N";"Seafood, Mediterranean, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";NA;3.5;182;3.5;3.5;3.5;5;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Spanish, Mediterranean, Healthy, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";5;4.5;201;4.5;4.5;4;6;""
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Mediterranean, Barbecue, Healthy";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";2;4.5;250;4.5;4.5;4;5;"Lunch, Brunch, Drinks"
"€€-€€€";"N";"Certificate of Excellence 2013";"N";"Seafood, Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;3.5;284;3.5;3.5;4;2;"Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;4;738;4;4;4.5;59;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2017";"N";"Seafood, Mediterranean, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;4;175;4;4;4;4;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2018";"Y";"Seafood, Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";7;4;442;4;4;4;17;"Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";5;4.5;309;4.5;4.5;4.5;33;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";7;4.5;162;4.5;4;3.5;9;""
"€€€€";"N";"Certificate of Excellence 2018";"N";"Seafood, Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";7;4;218;4.5;4.5;4;11;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Not Awarded";"N";"International, Spanish, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";NA;3.5;202;3;3.5;4.5;8;"Dinner, Brunch, Lunch"
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;4;375;4;4;4;18;""
"€€-€€€";"N";"Not Awarded";"Y";"Seafood, Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";NA;3.5;396;4;3.5;4;10;"Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Italian, Pizza, Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;4;437;4.5;4;4;12;"Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2016";"N";"Italian, Pizza, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;4;154;4;3.5;4;11;""
"€€-€€€";"N";"Certificate of Excellence 2016";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;3.5;109;3.5;3.5;4;1;"Lunch, Dinner, Drinks, Breakfast"
"€€-€€€";"N";"Certificate of Excellence 2017";"Y";"Steakhouse, Mediterranean, Barbecue, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;4;240;4;4;4.5;9;""
"€€-€€€";"Y";"Certificate of Excellence 2019";"Y";"Seafood, Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;4;246;4;4;4.5;12;""
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Mediterranean, Spanish, Catalan, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;4;272;4;4;4;18;"Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2017";"Y";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";7;4;427;4;4;4;18;""
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Bar, Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;4.5;343;4.5;4;4.5;26;"Lunch, Dinner, After-hours, Drinks"
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;4;199;4.5;4.5;4;8;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Contemporary, Healthy, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";5;4.5;164;4.5;4.5;4;13;"Lunch, Dinner"
"€€-€€€";"N";"Not Awarded";"N";"Pizza, Italian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";7;3.5;106;4;4;3.5;8;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Seafood, Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;4;165;4;4;3.5;2;"Lunch, Dinner"
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";7;3.5;186;4;3.5;3;4;"Breakfast, Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"American, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";7;4;391;4.5;4;4;21;"Lunch, Dinner, Brunch"
"€";"N";"Not Awarded";"N";"Japanese, Sushi, Asian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";NA;3.5;110;3.5;3;3;2;""
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;3.5;114;3.5;3.5;4;3;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;4;447;4;4;4;12;"Lunch, Dinner"
"€€-€€€";"N";"Not Awarded";"N";"Seafood, Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";NA;2.5;174;2.5;3;3.5;7;""
"€€-€€€";"Y";"Certificate of Excellence 2018";"Y";"Mediterranean, European, Spanish, Fusion, Japanese Fusion";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";7;4;185;4;4.5;4.5;8;""
"€€-€€€";"N";"Not Awarded";"Y";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";7;3.5;483;3.5;3.5;3.5;6;""
"€€-€€€";"N";"Not Awarded";"N";"Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;2.5;273;3;2.5;4;2;"After-hours, Drinks"
"€€-€€€";"N";"Not Awarded";"N";"Japanese, Sushi, Asian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";7;3.5;116;4;4;4;2;""
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish, Wine Bar, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;5;831;5;5;5;93;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2018";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;4;107;4.5;4.5;4.5;6;"Dinner, Drinks, Lunch, Brunch"
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Steakhouse, Barbecue, Spanish, Catalan, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;4.5;151;4;4.5;4.5;11;""
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;4;766;4;4;3.5;25;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"N";"Italian, Pizza, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;4.5;216;4.5;4.5;4;15;""
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish, Deli";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;4.5;163;4.5;4;4;9;""
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, Bar, Pub, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";7;3.5;168;3.5;3;3;2;"Lunch, Dinner, Brunch, Drinks, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";6;4.5;145;4.5;4.5;4;2;""
"€";"Y";"Certificate of Excellence 2019";"Y";"Lebanese, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";7;4.5;129;4.5;4.5;4;3;"Lunch, Dinner"
"€€€€";"Y";"Certificate of Excellence 2016";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";7;4;505;4;4;4.5;21;""
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Seafood, Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";7;4.5;133;4.5;4.5;4;6;""
"€€-€€€";"N";"Not Awarded";"N";"Seafood, Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";7;3.5;290;4;4;4;5;""
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilanova i la Geltru\"]";NA;3;143;3.5;3.5;3.5;3;"Dinner, Lunch"
"€€-€€€";"Y";"Not Awarded";"N";"Mediterranean, European, Spanish, Healthy";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Martorell\"]";7;3.5;314;3.5;3;3.5;7;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Martorell\"]";6;4;247;4;4;3.5;0;"Breakfast, Lunch, Dinner, Brunch, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Martorell\"]";6;4.5;344;4.5;4.5;4.5;2;""
"€€-€€€";"N";"Not Awarded";"N";"Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Martorell\"]";7;3.5;128;4;3.5;4;3;""
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"Italian, Pizza, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Martorell\"]";NA;4;155;4;3.5;3.5;3;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Martorell\"]";NA;4;102;4;4;4;54;"Breakfast, Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish, Catalan, Barbecue";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Martorell\"]";6;4;256;4;3.5;3.5;4;"Lunch, Dinner"
"€€-€€€";"Y";"Not Awarded";"N";"Japanese, Sushi, Asian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Just Desvern\"]";7;3.5;186;3.5;3.5;3.5;4;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Italian, Mediterranean, European, Neapolitan, Campania, Sicilian, Southern-Italian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Just Desvern\"]";2;5;139;4.5;5;5;2;""
"€€€€";"N";"Not Awarded";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Just Desvern\"]";7;3;229;3;3.5;4;1;"Dinner, After-hours, Drinks"
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Just Desvern\"]";6;4;144;4;4;3.5;6;"Breakfast, Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2020";"N";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Just Desvern\"]";6;4;204;4.5;4;3.5;9;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Steakhouse, Mediterranean, Barbecue, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Just Desvern\"]";NA;4;161;4;4;4;6;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Just Desvern\"]";5;4;190;4.5;4.5;4;2;"Lunch, Dinner, Breakfast, After-hours"
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, Barbecue, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Just Desvern\"]";5;3.5;162;3.5;3.5;4;9;"Lunch, Dinner, After-hours"
"€€€€";"Y";"Certificate of Excellence 2011";"Y";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Just Desvern\"]";7;3.5;419;4;4;4;0;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Bages\", \"Talamanca\"]";5;4.5;120;4.5;4.5;4;1;"Breakfast, Lunch, Dinner, Brunch"
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";6;3.5;535;3.5;3.5;3.5;12;"Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2016";"Y";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";6;4.5;120;4.5;4.5;4;1;""
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";NA;3;115;3.5;3.5;3.5;5;"Lunch, Dinner"
"€";"N";"Not Awarded";"N";"Pizza";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";NA;3.5;135;4;4;4;4;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2017";"N";"Mediterranean, Barbecue, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";7;4;317;4;4;4;2;"Breakfast, Lunch, Dinner, Brunch, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2018";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";7;4;134;4;3.5;4;3;""
"€";"Y";"Certificate of Excellence 2019";"N";"American, Fast food";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";7;4;305;4.5;4;4.5;1;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";7;3.5;233;3.5;3.5;3.5;2;""
"€€-€€€";"Y";"Certificate of Excellence 2018";"Y";"American, Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";6;4;542;4.5;4;4.5;5;""
"€€-€€€";"N";"Not Awarded";"N";"Steakhouse, Mediterranean, Spanish, Argentinian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";NA;3.5;159;3.5;3.5;3.5;5;"Lunch, Dinner, Brunch"
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"Japanese, Sushi, Asian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";6;4;135;4;3.5;3;1;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Barbecue, Diner, Steakhouse, Mediterranean, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";5;4;327;4;4;3.5;7;"Dinner, Brunch, Lunch"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish, International";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";6;4.5;247;4.5;4;4.5;0;""
"€€-€€€";"Y";"Not Awarded";"Y";"Spanish, Mediterranean, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";7;3.5;124;3.5;3.5;3.5;5;"Lunch, Dinner, Drinks"
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, Healthy, Seafood, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";7;3;108;2.5;2.5;2.5;1;"Drinks, Lunch"
"€€-€€€";"Y";"Certificate of Excellence 2013";"Y";"Seafood, Mediterranean, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";7;3.5;1168;4;3.5;4.5;88;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Not Awarded";"Y";"European, Spanish, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";NA;3.5;153;3.5;3.5;4;0;"Lunch, Dinner, After-hours"
"€€€€";"Y";"Not Awarded";"Y";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";7;4;342;4;4;4;6;""
"€€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";5;4.5;232;4.5;4.5;4.5;7;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Not Awarded";"N";"Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Gava\"]";6;3;190;3.5;3.5;4.5;0;""
"€€-€€€";"Y";"Not Awarded";"Y";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vallromanes\"]";6;4.5;316;4.5;4.5;4.5;18;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2014";"N";"Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vallromanes\"]";7;3.5;103;4;4;4;1;"Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vallromanes\"]";7;4.5;168;4.5;4.5;4;12;""
